move_id,event_date,effective_date,move_type,player_id,from_team_id,to_team_id,transaction_detail,source,nfl_season,season_phase,phase_week,nfl_week,ingested_at
ofs_2022_01_00015,2022-09-08,2022-09-08,free_agency,TaylCa01,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00016,2022-09-08,2022-09-08,free_agency,KeenCa00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00017,2022-09-08,2022-09-08,free_agency,MarlDe00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00018,2022-09-08,2022-09-08,free_agency,CookJa01,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00019,2022-09-08,2022-09-08,free_agency,ElamKa00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00020,2022-09-08,2022-09-08,free_agency,ShakKh00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00021,2022-09-08,2022-09-08,free_agency,TenuLu00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00022,2022-09-08,2022-09-08,free_agency,AraiMa00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00023,2022-09-08,2022-09-08,free_agency,HineNy00,,BUF,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00024,2022-09-08,2022-09-08,free_agency,BarnAm00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00025,2022-09-08,2022-09-08,free_agency,MayfBa00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00026,2022-09-08,2022-09-08,free_agency,SmitBr08,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00027,2022-09-08,2022-09-08,free_agency,ShenLa00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00028,2022-09-08,2022-09-08,free_agency,CorrMa00,,CAR,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00029,2022-09-08,2022-09-08,free_agency,KleiAJ00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00030,2022-09-08,2022-09-08,free_agency,JoneBr08,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00031,2022-09-08,2022-09-08,free_agency,ClayCh01,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00032,2022-09-08,2022-09-08,free_agency,RobiDo00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00033,2022-09-08,2022-09-08,free_agency,KramDo00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00034,2022-09-08,2022-09-08,free_agency,HickEl00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00035,2022-09-08,2022-09-08,free_agency,CartJa04,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00036,2022-09-08,2022-09-08,free_agency,HarrNK00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00037,2022-09-08,2022-09-08,free_agency,GillTr01,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00038,2022-09-08,2022-09-08,free_agency,EbneTr00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00039,2022-09-08,2022-09-08,free_agency,AndeTy00,,CHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00040,2022-09-08,2022-09-08,free_agency,TaylCa01,,CIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00041,2022-09-08,2022-09-08,free_agency,AndeTy00,,CIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00042,2022-09-08,2022-09-08,free_agency,CoopAm00,,CLE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00043,2022-09-08,2022-09-08,free_agency,WinoCh00,,CLE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00044,2022-09-08,2022-09-08,free_agency,JoneDe01,,CLE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00045,2022-09-08,2022-09-08,free_agency,WatsDe00,,CLE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00046,2022-09-08,2022-09-08,free_agency,FordJe00,,CLE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00047,2022-09-08,2022-09-08,free_agency,HankJo00,,DAL,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00048,2022-09-08,2022-09-08,free_agency,EdmoCh00,,DEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00049,2022-09-08,2022-09-08,free_agency,DulcGr00,,DEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00050,2022-09-08,2022-09-08,free_agency,MartJa02,,DEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00051,2022-09-08,2022-09-08,free_agency,EnagKi00,,DEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00052,2022-09-08,2022-09-08,free_agency,WattLu00,,DEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00053,2022-09-08,2022-09-08,free_agency,WashMo00,,DEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00054,2022-09-08,2022-09-08,free_agency,WilsRu00,,DEN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00055,2022-09-08,2022-09-08,free_agency,LucaCh01,,DET,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00056,2022-09-08,2022-09-08,free_agency,WillJa11,,DET,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00057,2022-09-08,2022-09-08,free_agency,RodrMa00,,DET,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00058,2022-09-08,2022-09-08,free_agency,FordJo00,,GB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00059,2022-09-08,2022-09-08,free_agency,EnagKi00,,GB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00060,2022-09-08,2022-09-08,free_agency,WalkQu00,,GB,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00061,2022-09-08,2022-09-08,free_agency,CashBl00,,HOU,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00062,2022-09-08,2022-09-08,free_agency,HarrCh06,,HOU,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00063,2022-09-08,2022-09-08,free_agency,DaviJo03,,HOU,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00064,2022-09-08,2022-09-08,free_agency,GreeKe03,,HOU,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00065,2022-09-08,2022-09-08,free_agency,BookTh00,,HOU,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00066,2022-09-08,2022-09-08,free_agency,StuaGr00,,IND,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00067,2022-09-08,2022-09-08,free_agency,RyanMa00,,IND,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00068,2022-09-08,2022-09-08,free_agency,CrosNi00,,IND,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00069,2022-09-08,2022-09-08,free_agency,NgakYa00,,IND,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00070,2022-09-08,2022-09-08,free_agency,MossZa00,,IND,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00071,2022-09-08,2022-09-08,free_agency,RidlCa00,,JAX,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00072,2022-09-08,2022-09-08,free_agency,VanxCo00,,JAX,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00073,2022-09-08,2022-09-08,free_agency,LloyDe00,,JAX,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00074,2022-09-08,2022-09-08,free_agency,ConnSn00,,JAX,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00075,2022-09-08,2022-09-08,free_agency,StraCo01,,KC,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00076,2022-09-08,2022-09-08,free_agency,KinnDa00,,KC,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00077,2022-09-08,2022-09-08,free_agency,ToneKa00,,KC,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00078,2022-09-08,2022-09-08,free_agency,JohnLo01,,KC,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00079,2022-09-08,2022-09-08,free_agency,McDuTr00,,KC,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00080,2022-09-08,2022-09-08,free_agency,MackKh00,,LAC,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00081,2022-09-08,2022-09-08,free_agency,BrowBr06,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00082,2022-09-08,2022-09-08,free_agency,AdamDa01,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00083,2022-09-08,2022-09-08,free_agency,ParhDy00,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00084,2022-09-08,2022-09-08,free_agency,StidJa00,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00085,2022-09-08,2022-09-08,free_agency,HerrJu00,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00086,2022-09-08,2022-09-08,free_agency,ButlMa02,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00087,2022-09-08,2022-09-08,free_agency,FarrNe00,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00088,2022-09-08,2022-09-08,free_agency,Ya-SRo00,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00089,2022-09-08,2022-09-08,free_agency,MunfTh00,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00090,2022-09-08,2022-09-08,free_agency,ChanTy01,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00091,2022-09-08,2022-09-08,free_agency,WhitZa01,,LV,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00092,2022-09-08,2022-09-08,free_agency,ChubBr00,,MIA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00093,2022-09-08,2022-09-08,free_agency,WilsJe01,,MIA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00094,2022-09-08,2022-09-08,free_agency,HillTy00,,MIA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00095,2022-09-08,2022-09-08,free_agency,EvanAk00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00097,2022-09-08,2022-09-08,free_agency,OtomEs00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00098,2022-09-08,2022-09-08,free_agency,ReagJa00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00100,2022-09-08,2022-09-08,free_agency,CineLe00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00101,2022-09-08,2022-09-08,free_agency,FarrNe00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00102,2022-09-08,2022-09-08,free_agency,MullNi00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00103,2022-09-08,2022-09-08,free_agency,MuseNi00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00104,2022-09-08,2022-09-08,free_agency,BlacRo00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00105,2022-09-08,2022-09-08,free_agency,HockTJ00,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00106,2022-09-08,2022-09-08,free_agency,ChanTy01,,MIN,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00107,2022-09-08,2022-09-08,free_agency,ZappBa00,,NE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00108,2022-09-08,2022-09-08,free_agency,StraCo01,,NE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00109,2022-09-08,2022-09-08,free_agency,ParkDe01,,NE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00110,2022-09-08,2022-09-08,free_agency,WilsMa03,,NE,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00111,2022-09-08,2022-09-08,free_agency,OlavCh00,,NO,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00112,2022-09-08,2022-09-08,free_agency,DotsJa00,,NO,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00113,2022-09-08,2022-09-08,free_agency,PennTr00,,NO,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00114,2022-09-08,2022-09-08,free_agency,RobiJa00,,NYJ,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00115,2022-09-08,2022-09-08,free_agency,JohnJe07,,NYJ,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00116,2022-09-08,2022-09-08,free_agency,BrowAJ00,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00117,2022-09-08,2022-09-08,free_agency,GardCh00,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00118,2022-09-08,2022-09-08,free_agency,CalcGr00,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00119,2022-09-08,2022-09-08,free_agency,DaviJo03,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00120,2022-09-08,2022-09-08,free_agency,JohnKy02,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00121,2022-09-08,2022-09-08,free_agency,RodrMa00,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00122,2022-09-08,2022-09-08,free_agency,QuinRo00,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00123,2022-09-08,2022-09-08,free_agency,BurkTr00,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00124,2022-09-08,2022-09-08,free_agency,AmadUg00,,PHI,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00125,2022-09-08,2022-09-08,free_agency,DaviJe00,,PIT,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00126,2022-09-08,2022-09-08,free_agency,ReedMa01,,PIT,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00127,2022-09-08,2022-09-08,free_agency,JackWi02,,PIT,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00128,2022-09-08,2022-09-08,free_agency,CrosCh00,,SEA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00129,2022-09-08,2022-09-08,free_agency,YounDa02,,SEA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
ofs_2022_01_00130,2022-09-08,2022-09-08,free_agency,LockDr00,,SEA,inferred_from_players_metadata,https://github.com/nflverse/nflverse-data/releases/download/trades/trades.csv,2022,regular,1,1,2026-04-24T18:27:22Z
