team_id,nfl_season,nfl_week,games_played,wins,losses,ties,win_pct,point_diff_per_game,offensive_epa_per_play,aggregated_at
DAL,2019,1,15,7,8,0,0.4667,6.0000,0.0000,2026-05-08T13:35:02Z
DEN,2019,1,14,6,8,0,0.4286,-1.9286,-0.0100,2026-05-08T13:35:02Z
DET,2019,1,15,3,11,1,0.2333,-5.0000,-0.0350,2026-05-08T13:35:02Z
GB,2019,1,15,12,3,0,0.8000,3.0000,0.0500,2026-05-08T13:35:02Z
HOU,2019,1,15,9,6,0,0.6000,-0.6667,0.0200,2026-05-08T13:35:02Z
IND,2019,1,15,7,8,0,0.4667,-0.3333,0.0000,2026-05-08T13:35:02Z
JAX,2019,1,15,5,10,0,0.3333,-6.7333,-0.0200,2026-05-08T13:35:02Z
KC,2019,1,14,10,4,0,0.7143,6.7143,0.0300,2026-05-08T13:35:02Z
LAC,2019,1,14,5,9,0,0.3571,0.0714,-0.0200,2026-05-08T13:35:02Z
LAR,2019,1,0,0,0,0,0.0000,0.0000,-0.0700,2026-05-08T13:35:02Z
LV,2019,1,0,0,0,0,0.0000,0.0000,-0.0700,2026-05-08T13:35:02Z
MIA,2019,1,16,5,11,0,0.3125,-11.7500,-0.0200,2026-05-08T13:35:02Z
MIN,2019,1,15,9,6,0,0.6000,5.6000,0.0200,2026-05-08T13:35:02Z
NE,2019,1,16,12,4,0,0.7500,12.1875,0.0500,2026-05-08T13:35:02Z
NO,2019,1,15,13,2,0,0.8667,9.0000,0.0600,2026-05-08T13:35:02Z
NYG,2019,1,16,4,12,0,0.2500,-6.8750,-0.0300,2026-05-08T13:35:02Z
NYJ,2019,1,15,6,9,0,0.4000,-7.6000,-0.0100,2026-05-08T13:35:02Z
PHI,2019,1,16,9,7,0,0.5625,1.9375,0.0200,2026-05-08T13:35:02Z
PIT,2019,1,15,7,8,0,0.4667,-1.2667,0.0000,2026-05-08T13:35:02Z
SEA,2019,1,14,10,4,0,0.7143,1.5714,0.0300,2026-05-08T13:35:02Z
SF,2019,1,14,11,3,0,0.7857,10.9286,0.0400,2026-05-08T13:35:02Z
TB,2019,1,15,6,9,0,0.4000,-0.4000,-0.0100,2026-05-08T13:35:02Z
TEN,2019,1,15,8,7,0,0.5333,3.3333,0.0100,2026-05-08T13:35:02Z
WAS,2019,1,16,3,13,0,0.1875,-10.5625,-0.0400,2026-05-08T13:35:02Z
ARI,2020,1,14,8,6,0,0.5714,4.5714,0.0050,2026-05-08T13:35:04Z
ATL,2020,1,16,4,12,0,0.2500,-1.1250,-0.0350,2026-05-08T13:35:04Z
BAL,2020,1,16,11,5,0,0.6875,10.3125,0.0350,2026-05-08T13:35:04Z
BUF,2020,1,15,12,3,0,0.8000,8.2000,0.0450,2026-05-08T13:35:04Z
CAR,2020,1,16,5,11,0,0.3125,-3.2500,-0.0250,2026-05-08T13:35:04Z
CHI,2020,1,15,8,7,0,0.5333,1.0667,0.0050,2026-05-08T13:35:04Z
CIN,2020,1,16,4,11,1,0.2812,-7.0625,-0.0300,2026-05-08T13:35:04Z
CLE,2020,1,16,11,5,0,0.6875,-0.6875,0.0350,2026-05-08T13:35:04Z
DAL,2020,1,15,6,9,0,0.4000,-5.0000,-0.0150,2026-05-08T13:35:04Z
DEN,2020,1,16,5,11,0,0.3125,-7.6875,-0.0250,2026-05-08T13:35:04Z
DET,2020,1,16,5,11,0,0.3125,-8.8750,-0.0250,2026-05-08T13:35:04Z
GB,2020,1,16,13,3,0,0.8125,8.7500,0.0550,2026-05-08T13:35:04Z
HOU,2020,1,16,4,12,0,0.2500,-5.0000,-0.0350,2026-05-08T13:35:04Z
IND,2020,1,16,11,5,0,0.6875,5.5625,0.0350,2026-05-08T13:35:04Z
JAX,2020,1,16,1,15,0,0.0625,-11.6250,-0.0650,2026-05-08T13:35:04Z
KC,2020,1,16,14,2,0,0.8750,6.9375,0.0650,2026-05-08T13:35:04Z
LAC,2020,1,16,7,9,0,0.4375,-2.6250,-0.0050,2026-05-08T13:35:04Z
LAR,2020,1,0,0,0,0,0.0000,0.0000,-0.0750,2026-05-08T13:35:04Z
LV,2020,1,16,8,8,0,0.5000,-2.7500,0.0050,2026-05-08T13:35:04Z
MIA,2020,1,15,9,6,0,0.6000,3.6667,0.0150,2026-05-08T13:35:04Z
MIN,2020,1,16,7,9,0,0.4375,-2.8125,-0.0050,2026-05-08T13:35:04Z
NE,2020,1,15,7,8,0,0.4667,-0.4000,-0.0050,2026-05-08T13:35:04Z
NO,2020,1,16,12,4,0,0.7500,9.0625,0.0450,2026-05-08T13:35:04Z
NYG,2020,1,15,6,9,0,0.4000,-4.6000,-0.0150,2026-05-08T13:35:04Z
NYJ,2020,1,15,1,14,0,0.0667,-14.4667,-0.0650,2026-05-08T13:35:04Z
PHI,2020,1,15,4,10,1,0.3000,-4.4000,-0.0300,2026-05-08T13:35:04Z
PIT,2020,1,16,12,4,0,0.7500,6.5000,0.0450,2026-05-08T13:35:04Z
SEA,2020,1,14,11,3,0,0.7857,6.0000,0.0350,2026-05-08T13:35:04Z
SF,2020,1,14,4,10,0,0.2857,-1.7857,-0.0350,2026-05-08T13:35:04Z
TB,2020,1,15,11,4,0,0.7333,9.3333,0.0350,2026-05-08T13:35:04Z
TEN,2020,1,16,11,5,0,0.6875,3.2500,0.0350,2026-05-08T13:35:04Z
WAS,2020,1,15,7,8,0,0.4667,1.7333,-0.0050,2026-05-08T13:35:04Z
ARI,2021,1,15,10,5,0,0.6667,4.8667,0.0203,2026-05-08T13:35:06Z
ATL,2021,1,17,7,10,0,0.4118,-8.5882,-0.0097,2026-05-08T13:35:06Z
BAL,2021,1,16,8,8,0,0.5000,-0.2500,0.0003,2026-05-08T13:35:06Z
BUF,2021,1,17,11,6,0,0.6471,11.4118,0.0303,2026-05-08T13:35:06Z
CAR,2021,1,17,5,12,0,0.2941,-5.8824,-0.0297,2026-05-08T13:35:06Z
CHI,2021,1,16,6,10,0,0.3750,-4.7500,-0.0197,2026-05-08T13:35:06Z
CIN,2021,1,17,10,7,0,0.5882,4.9412,0.0203,2026-05-08T13:35:06Z
CLE,2021,1,17,8,9,0,0.4706,-1.2941,0.0003,2026-05-08T13:35:06Z
DAL,2021,1,17,12,5,0,0.7059,10.1176,0.0403,2026-05-08T13:35:06Z
DEN,2021,1,17,7,10,0,0.4118,0.7647,-0.0097,2026-05-08T13:35:06Z
DET,2021,1,16,3,12,1,0.2188,-8.3125,-0.0447,2026-05-08T13:35:06Z
GB,2021,1,16,12,4,0,0.7500,4.4375,0.0403,2026-05-08T13:35:06Z
HOU,2021,1,16,4,12,0,0.2500,-9.7500,-0.0397,2026-05-08T13:35:06Z
IND,2021,1,16,9,7,0,0.5625,5.5625,0.0103,2026-05-08T13:35:06Z
JAX,2021,1,16,3,13,0,0.1875,-10.8750,-0.0497,2026-05-08T13:35:06Z
KC,2021,1,17,12,5,0,0.7059,6.8235,0.0403,2026-05-08T13:35:06Z
LAC,2021,1,17,9,8,0,0.5294,0.8824,0.0103,2026-05-08T13:35:06Z
LAR,2021,1,0,0,0,0,0.0000,0.0000,-0.0797,2026-05-08T13:35:06Z
LV,2021,1,17,10,7,0,0.5882,-3.8235,0.0203,2026-05-08T13:35:06Z
MIA,2021,1,17,9,8,0,0.5294,-1.8824,0.0103,2026-05-08T13:35:06Z
MIN,2021,1,16,8,8,0,0.5000,0.3750,0.0003,2026-05-08T13:35:06Z
NE,2021,1,17,10,7,0,0.5882,9.3529,0.0203,2026-05-08T13:35:06Z
NO,2021,1,17,9,8,0,0.5294,1.7059,0.0103,2026-05-08T13:35:06Z
NYG,2021,1,16,4,12,0,0.2500,-8.1875,-0.0397,2026-05-08T13:35:06Z
NYJ,2021,1,17,4,13,0,0.2353,-11.4118,-0.0397,2026-05-08T13:35:06Z
PHI,2021,1,17,9,8,0,0.5294,3.4706,0.0103,2026-05-08T13:35:06Z
PIT,2021,1,17,9,7,1,0.5588,-3.2353,0.0153,2026-05-08T13:35:06Z
SEA,2021,1,15,7,8,0,0.4667,3.2000,-0.0097,2026-05-08T13:35:06Z
SF,2021,1,15,8,7,0,0.5333,2.5333,0.0003,2026-05-08T13:35:06Z
TB,2021,1,16,13,3,0,0.8125,10.5000,0.0503,2026-05-08T13:35:06Z
TEN,2021,1,16,11,5,0,0.6875,3.3125,0.0303,2026-05-08T13:35:06Z
WAS,2021,1,17,7,10,0,0.4118,-5.8235,-0.0097,2026-05-08T13:35:06Z
ARI,2022,1,15,3,12,0,0.2000,-7.4000,-0.0494,2026-05-07T16:38:23Z
ATL,2022,1,16,7,9,0,0.4375,-1.0625,-0.0094,2026-05-07T16:38:23Z
BAL,2022,1,17,10,7,0,0.5882,2.0588,0.0206,2026-05-07T16:38:23Z
BUF,2022,1,15,12,3,0,0.8000,9.8667,0.0406,2026-05-07T16:38:23Z
CAR,2022,1,16,7,9,0,0.4375,-0.8125,-0.0094,2026-05-07T16:38:23Z
CHI,2022,1,17,3,14,0,0.1765,-8.0588,-0.0494,2026-05-07T16:38:23Z
CIN,2022,1,16,12,4,0,0.7500,6.0000,0.0406,2026-05-07T16:38:23Z
CLE,2022,1,17,7,10,0,0.4118,-1.1765,-0.0094,2026-05-07T16:38:23Z
DAL,2022,1,16,11,5,0,0.6875,7.0625,0.0306,2026-05-07T16:38:23Z
DEN,2022,1,16,5,11,0,0.3125,-2.1875,-0.0294,2026-05-07T16:38:23Z
DET,2022,1,17,9,8,0,0.5294,1.5294,0.0106,2026-05-07T16:38:23Z
GB,2022,1,16,7,9,0,0.4375,-0.8125,-0.0094,2026-05-07T16:38:23Z
HOU,2022,1,17,3,13,1,0.2059,-7.7059,-0.0444,2026-05-07T16:38:23Z
IND,2022,1,17,4,12,1,0.2647,-8.1176,-0.0344,2026-05-07T16:38:23Z
JAX,2022,1,17,9,8,0,0.5294,3.1765,0.0106,2026-05-07T16:38:23Z
KC,2022,1,16,13,3,0,0.8125,6.9375,0.0506,2026-05-07T16:38:23Z
LAC,2022,1,16,9,7,0,0.5625,-0.8750,0.0106,2026-05-07T16:38:23Z
LAR,2022,1,0,0,0,0,0.0000,0.0000,-0.0794,2026-05-07T16:38:23Z
LV,2022,1,16,6,10,0,0.3750,-1.3750,-0.0194,2026-05-07T16:38:23Z
MIA,2022,1,17,9,8,0,0.5294,-0.1176,0.0106,2026-05-07T16:38:23Z
MIN,2022,1,17,13,4,0,0.7647,-0.1765,0.0506,2026-05-07T16:38:23Z
NE,2022,1,17,8,9,0,0.4706,1.0000,0.0006,2026-05-07T16:38:23Z
NO,2022,1,16,6,10,0,0.3750,-1.3750,-0.0194,2026-05-07T16:38:23Z
NYG,2022,1,17,9,7,1,0.5588,-0.3529,0.0156,2026-05-07T16:38:23Z
NYJ,2022,1,17,7,10,0,0.4118,-1.1765,-0.0094,2026-05-07T16:38:23Z
PHI,2022,1,17,14,3,0,0.8235,7.8235,0.0606,2026-05-07T16:38:23Z
PIT,2022,1,17,9,8,0,0.5294,-2.2353,0.0106,2026-05-07T16:38:23Z
SEA,2022,1,15,7,8,0,0.4667,-0.0667,-0.0094,2026-05-07T16:38:23Z
SF,2022,1,15,11,4,0,0.7333,9.4000,0.0306,2026-05-07T16:38:23Z
TB,2022,1,16,7,9,0,0.4375,-3.0000,-0.0094,2026-05-07T16:38:23Z
TEN,2022,1,17,7,10,0,0.4118,-3.5882,-0.0094,2026-05-07T16:38:23Z
WAS,2022,1,17,8,8,1,0.5000,-1.2941,0.0056,2026-05-07T16:38:23Z
ARI,2023,1,15,4,11,0,0.2667,-5.6667,-0.0397,2026-05-07T16:38:26Z
ATL,2023,1,17,7,10,0,0.4118,-3.0588,-0.0097,2026-05-07T16:38:26Z
BAL,2023,1,16,12,4,0,0.7500,12.3125,0.0403,2026-05-07T16:38:26Z
BUF,2023,1,17,11,6,0,0.6471,8.2353,0.0303,2026-05-07T16:38:26Z
CAR,2023,1,17,2,15,0,0.1176,-10.5882,-0.0597,2026-05-07T16:38:26Z
CHI,2023,1,17,7,10,0,0.4118,-1.1176,-0.0097,2026-05-07T16:38:26Z
CIN,2023,1,16,8,8,0,0.5000,-1.3125,0.0003,2026-05-07T16:38:26Z
CLE,2023,1,16,11,5,0,0.6875,3.1875,0.0303,2026-05-07T16:38:26Z
DAL,2023,1,16,11,5,0,0.6875,10.6875,0.0303,2026-05-07T16:38:26Z
DEN,2023,1,17,8,9,0,0.4706,-3.2941,0.0003,2026-05-07T16:38:26Z
DET,2023,1,17,12,5,0,0.7059,3.8824,0.0403,2026-05-07T16:38:26Z
GB,2023,1,16,8,8,0,0.5000,1.0000,0.0003,2026-05-07T16:38:26Z
HOU,2023,1,17,10,7,0,0.5882,1.4118,0.0203,2026-05-07T16:38:26Z
IND,2023,1,16,9,7,0,0.5625,-0.8125,0.0103,2026-05-07T16:38:26Z
JAX,2023,1,17,9,8,0,0.5294,0.3529,0.0103,2026-05-07T16:38:26Z
KC,2023,1,17,11,6,0,0.6471,4.5294,0.0303,2026-05-07T16:38:26Z
LAC,2023,1,17,5,12,0,0.2941,-3.0588,-0.0297,2026-05-07T16:38:26Z
LAR,2023,1,0,0,0,0,0.0000,0.0000,-0.0797,2026-05-07T16:38:26Z
LV,2023,1,17,8,9,0,0.4706,0.0588,0.0003,2026-05-07T16:38:26Z
MIA,2023,1,17,11,6,0,0.6471,6.1765,0.0303,2026-05-07T16:38:26Z
MIN,2023,1,17,7,10,0,0.4118,-1.0588,-0.0097,2026-05-07T16:38:26Z
NE,2023,1,17,4,13,0,0.2353,-7.6471,-0.0397,2026-05-07T16:38:26Z
NO,2023,1,16,9,7,0,0.5625,5.1875,0.0103,2026-05-07T16:38:26Z
NYG,2023,1,16,6,10,0,0.3750,-8.7500,-0.0197,2026-05-07T16:38:26Z
NYJ,2023,1,17,7,10,0,0.4118,-5.1176,-0.0097,2026-05-07T16:38:26Z
PHI,2023,1,16,10,6,0,0.6250,-0.2500,0.0203,2026-05-07T16:38:26Z
PIT,2023,1,16,9,7,0,0.5625,-1.6875,0.0103,2026-05-07T16:38:26Z
SEA,2023,1,15,9,6,0,0.6000,-1.3333,0.0103,2026-05-07T16:38:26Z
SF,2023,1,15,11,4,0,0.7333,12.4667,0.0303,2026-05-07T16:38:26Z
TB,2023,1,17,9,8,0,0.5294,1.3529,0.0103,2026-05-07T16:38:26Z
TEN,2023,1,17,6,11,0,0.3529,-3.6471,-0.0197,2026-05-07T16:38:26Z
WAS,2023,1,16,4,12,0,0.2500,-11.3125,-0.0397,2026-05-07T16:38:26Z
ARI,2024,1,15,7,8,0,0.4667,-0.4000,-0.0097,2026-05-07T16:38:29Z
ATL,2024,1,17,8,9,0,0.4706,-2.0000,0.0003,2026-05-07T16:38:29Z
BAL,2024,1,17,12,5,0,0.7059,9.2353,0.0403,2026-05-07T16:38:29Z
BUF,2024,1,16,13,3,0,0.8125,9.9375,0.0503,2026-05-07T16:38:29Z
CAR,2024,1,17,5,12,0,0.2941,-11.3529,-0.0297,2026-05-07T16:38:29Z
CHI,2024,1,16,4,12,0,0.2500,-4.1250,-0.0397,2026-05-07T16:38:29Z
CIN,2024,1,17,9,8,0,0.5294,2.2353,0.0103,2026-05-07T16:38:29Z
CLE,2024,1,17,3,14,0,0.1765,-10.4118,-0.0497,2026-05-07T16:38:29Z
DAL,2024,1,17,7,10,0,0.4118,-6.9412,-0.0097,2026-05-07T16:38:29Z
DEN,2024,1,17,10,7,0,0.5882,6.7059,0.0203,2026-05-07T16:38:29Z
DET,2024,1,16,14,2,0,0.8750,13.5000,0.0603,2026-05-07T16:38:29Z
GB,2024,1,16,10,6,0,0.6250,7.3125,0.0203,2026-05-07T16:38:29Z
HOU,2024,1,17,10,7,0,0.5882,0.0000,0.0203,2026-05-07T16:38:29Z
IND,2024,1,17,8,9,0,0.4706,-2.9412,0.0003,2026-05-07T16:38:29Z
JAX,2024,1,17,4,13,0,0.2353,-6.7647,-0.0397,2026-05-07T16:38:29Z
KC,2024,1,17,15,2,0,0.8824,3.4706,0.0703,2026-05-07T16:38:29Z
LAC,2024,1,17,11,6,0,0.6471,5.9412,0.0303,2026-05-07T16:38:29Z
LAR,2024,1,0,0,0,0,0.0000,0.0000,-0.0797,2026-05-07T16:38:29Z
LV,2024,1,16,4,12,0,0.2500,-7.5000,-0.0397,2026-05-07T16:38:29Z
MIA,2024,1,16,7,9,0,0.4375,-1.6875,-0.0097,2026-05-07T16:38:29Z
MIN,2024,1,16,14,2,0,0.8750,6.8750,0.0603,2026-05-07T16:38:29Z
NE,2024,1,16,4,12,0,0.2500,-7.6250,-0.0397,2026-05-07T16:38:29Z
NO,2024,1,16,5,11,0,0.3125,-3.3125,-0.0297,2026-05-07T16:38:29Z
NYG,2024,1,17,3,14,0,0.1765,-8.3529,-0.0497,2026-05-07T16:38:29Z
NYJ,2024,1,16,5,11,0,0.3125,-3.5000,-0.0297,2026-05-07T16:38:29Z
PHI,2024,1,16,13,3,0,0.8125,8.9375,0.0503,2026-05-07T16:38:29Z
PIT,2024,1,17,10,7,0,0.5882,1.9412,0.0203,2026-05-07T16:38:29Z
SEA,2024,1,15,9,6,0,0.6000,0.5333,0.0103,2026-05-07T16:38:29Z
SF,2024,1,15,6,9,0,0.4000,-2.5333,-0.0197,2026-05-07T16:38:29Z
TB,2024,1,17,10,7,0,0.5882,6.8824,0.0203,2026-05-07T16:38:29Z
TEN,2024,1,17,3,14,0,0.1765,-8.7647,-0.0497,2026-05-07T16:38:29Z
WAS,2024,1,17,12,5,0,0.7059,5.5294,0.0403,2026-05-07T16:38:29Z
ARI,2025,1,15,3,12,0,0.2000,-5.8667,-0.0497,2026-05-07T16:38:33Z
ATL,2025,1,16,7,9,0,0.4375,-3.1875,-0.0097,2026-05-07T16:38:33Z
BAL,2025,1,16,8,8,0,0.5000,2.5000,0.0003,2026-05-07T16:38:33Z
BUF,2025,1,17,12,5,0,0.7059,6.8235,0.0403,2026-05-07T16:38:33Z
CAR,2025,1,16,7,9,0,0.4375,-4.5000,-0.0097,2026-05-07T16:38:33Z
CHI,2025,1,17,11,6,0,0.6471,1.5294,0.0303,2026-05-07T16:38:33Z
CIN,2025,1,17,6,11,0,0.3529,-4.5882,-0.0197,2026-05-07T16:38:33Z
CLE,2025,1,17,5,12,0,0.2941,-5.8824,-0.0297,2026-05-07T16:38:33Z
DAL,2025,1,17,7,9,1,0.4412,-2.3529,-0.0047,2026-05-07T16:38:33Z
DEN,2025,1,17,14,3,0,0.8235,5.2941,0.0603,2026-05-07T16:38:33Z
DET,2025,1,16,9,7,0,0.5625,4.6875,0.0103,2026-05-07T16:38:33Z
GB,2025,1,17,9,7,1,0.5588,1.8235,0.0153,2026-05-07T16:38:33Z
HOU,2025,1,16,12,4,0,0.7500,7.1250,0.0403,2026-05-07T16:38:33Z
IND,2025,1,16,8,8,0,0.5000,3.8125,0.0003,2026-05-07T16:38:33Z
JAX,2025,1,16,13,3,0,0.8125,10.3750,0.0503,2026-05-07T16:38:33Z
KC,2025,1,17,6,11,0,0.3529,2.0000,-0.0197,2026-05-07T16:38:33Z
LAC,2025,1,17,11,6,0,0.6471,1.6471,0.0303,2026-05-07T16:38:33Z
LAR,2025,1,0,0,0,0,0.0000,0.0000,-0.0797,2026-05-07T16:38:33Z
LV,2025,1,17,3,14,0,0.1765,-11.2353,-0.0497,2026-05-07T16:38:33Z
MIA,2025,1,17,7,10,0,0.4118,-4.5294,-0.0097,2026-05-07T16:38:33Z
MIN,2025,1,17,9,8,0,0.5294,0.6471,0.0103,2026-05-07T16:38:33Z
NE,2025,1,17,14,3,0,0.8235,10.0000,0.0603,2026-05-07T16:38:33Z
NO,2025,1,16,6,10,0,0.3750,-3.3125,-0.0197,2026-05-07T16:38:33Z
NYG,2025,1,17,4,13,0,0.2353,-3.4118,-0.0397,2026-05-07T16:38:33Z
NYJ,2025,1,17,3,14,0,0.1765,-11.9412,-0.0497,2026-05-07T16:38:33Z
PHI,2025,1,16,10,6,0,0.6250,2.9375,0.0203,2026-05-07T16:38:33Z
PIT,2025,1,17,10,7,0,0.5882,0.5882,0.0203,2026-05-07T16:38:33Z
SEA,2025,1,15,13,2,0,0.8667,12.8000,0.0503,2026-05-07T16:38:33Z
SF,2025,1,15,11,4,0,0.7333,5.2667,0.0303,2026-05-07T16:38:33Z
TB,2025,1,16,8,8,0,0.5000,-0.2500,0.0003,2026-05-07T16:38:33Z
TEN,2025,1,16,3,13,0,0.1875,-11.2500,-0.0497,2026-05-07T16:38:33Z
WAS,2025,1,17,5,12,0,0.2941,-5.5882,-0.0297,2026-05-07T16:38:33Z
ARI,2026,1,17,4,13,0,0.2647,-6.1875,-0.0413,2026-05-08T15:35:23Z
ATL,2026,1,17,8,9,0,0.4412,-1.6875,-0.0112,2026-05-08T15:35:23Z
